Date,Weekday,Month,Week,Day,Hour,Outside Wet-Bulb Temp (F),Outside Dry-Bulb Temp (F),Total Space Cooling - Kwh,Heating - kWh,Lighting End-Use Energy - Kwh,Task Lighting End-Use Energy - Kwh,Fans End-Use Energy - Kwh,Miscellaneous Equipment End-Use Energy - Kwh,Data Center IT End-Use Energy - Kwh,Data Center HVAC End-Use Energy - Kwh,Pumps End-Use Energy - Kwh,,
14-Feb,Thursday,2,7,14,3,7,8,0,206.52,3.27259,0,5,27.61,86.576,2.59728,6.29,,337.86587
14-Feb,Thursday,2,7,14,4,6,6,0,216.36,0.876609,0,5,27.61,86.576,2.59728,6.3,,345.319889
14-Feb,Thursday,2,7,14,5,5,6,0,224.05,3.27259,0,5,27.61,86.576,2.59728,6.31,,355.41587
14-Feb,Thursday,2,7,14,6,4,5,0,229.76,5.75695,0,5,30.2667,86.576,2.59728,6.31,,366.26693
14-Feb,Thursday,2,7,14,7,4,5,0,225.25,46.8928,0.21161,5,34.6507,86.576,2.59728,6.31,,407.48839
14-Feb,Thursday,2,7,14,8,4,5,0.332,504.77,67.7047,0.42851,27.77,58.3824,86.576,2.59728,11.47,,760.03089
14-Feb,Thursday,2,7,14,9,5,6,0.425,423.36,72.3428,3.95182,27.36,122.54,86.576,2.59728,11.68,,750.8329
14-Feb,Thursday,2,7,14,10,7,8,0.79,504.77,73.1482,2.66629,30,116.05,86.576,2.59728,13.72,,830.31777
14-Feb,Thursday,2,7,14,11,8,9,1.183,491.75,65.0735,2.66629,30.07,115.928,86.576,2.59728,14.64,,810.48407
14-Feb,Thursday,2,7,14,12,8,10,1.003,332.18,63.8766,3.80898,27.23,116.82,86.576,2.59728,13.82,,647.91186
14-Feb,Thursday,2,7,14,13,10,11,0.986,462.44,59.2182,1.42837,31.64,122.54,86.576,2.59728,13.57,,780.99585
14-Feb,Thursday,2,7,14,14,11,12,0.705,315.93,64.227,3.80898,27.21,116.658,86.576,2.59728,11.84,,629.55226
14-Feb,Thursday,2,7,14,15,10,11,0.803,426.62,64.2032,2.66629,29.87,115.928,86.576,2.59728,12.56,,741.82377
14-Feb,Thursday,2,7,14,16,9,10,0.813,462.44,60.1086,2.66629,29.83,115.928,86.576,2.59728,12.64,,773.59917
14-Feb,Thursday,2,7,14,17,9,10,0.798,332.18,57.9109,4.04704,27.19,120.714,86.576,2.59728,11.9,,643.91322
14-Feb,Thursday,2,7,14,18,10,10,0.499,361.49,29.8961,1.19031,27.18,51.8021,86.576,2.59728,11.19,,572.42079
14-Feb,Thursday,2,7,14,19,8,9,0.394,208.14,7.34416,0.476123,5,40.7014,86.576,2.59728,9.72,,360.948963
14-Feb,Thursday,2,7,14,20,7,8,0.352,214.11,0.876609,0,5,30.9969,86.576,2.59728,9.74,,350.248789
14-Feb,Thursday,2,7,14,21,7,8,0.336,224.63,3.27259,0,5,30.6318,86.576,2.59728,9.75,,362.79367
14-Feb,Thursday,2,7,14,22,6,7,0.332,230.88,0.876609,0,4.99,27.9752,86.576,2.59728,9.75,,363.977089
14-Feb,Thursday,2,7,14,23,5,6,0,238.33,3.27259,0,4.99,27.61,86.576,2.59728,6.32,,369.69587
14-Feb,Thursday,2,7,14,24,3,4,0,250.89,0.876609,0,4.99,27.61,86.576,2.59728,6.34,,379.879889
15-Feb,Friday,2,7,15,1,2,3,0,258.82,3.27259,0,4.99,27.61,86.576,2.59728,6.34,,390.20587
15-Feb,Friday,2,7,15,2,1,1,0,260.19,0.876609,0,4.99,27.61,86.576,2.59728,6.35,,389.189889
15-Feb,Friday,2,7,15,3,-1,-1,0,267.91,3.27259,0,4.99,27.61,86.576,2.59728,6.36,,399.31587
15-Feb,Friday,2,7,15,4,-4,-3,0,281.15,0.876609,0,5,27.61,86.576,2.59728,6.37,,410.179889
15-Feb,Friday,2,7,15,5,1,1,0,283.69,3.27259,0,5,27.61,86.576,2.59728,6.38,,415.12587
15-Feb,Friday,2,7,15,6,2,3,0,287.61,0.876609,0,5,30.2667,86.576,2.59728,6.39,,419.316589
15-Feb,Friday,2,7,15,7,3,4,0,385.2,7.07058,0.21161,4.99,34.6507,86.576,2.59728,6.4,,527.69617
15-Feb,Friday,2,7,15,8,4,4,0,685.5,24.7558,0.42851,28.33,58.3824,86.576,2.59728,8.2,,894.76999
15-Feb,Friday,2,7,15,9,6,7,0.516,609.09,33.4065,3.95182,27.51,122.54,86.576,2.59728,12.42,,898.6076
15-Feb,Friday,2,7,15,10,7,8,0.759,686.82,41.3008,2.66629,30.82,116.05,86.576,2.59728,13.67,,981.25937
15-Feb,Friday,2,7,15,11,11,13,0.892,636.03,33.3471,2.66629,29.65,115.928,86.576,2.59728,14.44,,922.12667
15-Feb,Friday,2,7,15,12,10,12,0.597,532.29,31.2203,3.80898,27.28,116.82,86.576,2.59728,11.96,,813.14956
15-Feb,Friday,2,7,15,13,11,13,0.653,650.03,26.1747,1.42837,31.86,122.54,86.576,2.59728,11.98,,933.83935
15-Feb,Friday,2,7,15,14,11,13,0.859,516.46,29.7115,3.80898,27.23,116.658,86.576,2.59728,13.67,,797.57076
15-Feb,Friday,2,7,15,15,11,13,1.012,615.59,32.566,2.66629,30.51,115.928,86.576,2.59728,14.81,,902.25557
15-Feb,Friday,2,7,15,16,11,13,0.791,565.49,24.7477,2.66629,28.11,115.928,86.576,2.59728,12.65,,839.55627
15-Feb,Friday,2,7,15,17,11,13,0.825,485.86,26.8159,4.04704,27.16,120.714,86.576,2.59728,12.69,,767.28522
15-Feb,Friday,2,7,15,18,8,9,0.445,520.9,19.5547,1.19031,27.18,51.8021,86.576,2.59728,11.29,,721.53539
15-Feb,Friday,2,7,15,19,7,8,0.363,250.16,7.34416,0.476123,5,40.7014,86.576,2.59728,9.76,,402.977963
15-Feb,Friday,2,7,15,20,6,7,0.337,257.61,0.876609,0,4.99,30.9969,86.576,2.59728,9.78,,393.763789
15-Feb,Friday,2,7,15,21,3,4,0,270.17,3.27259,0,4.99,30.6318,86.576,2.59728,6.36,,404.59767
15-Feb,Friday,2,7,15,22,4,5,0,280.37,0.876609,0,4.99,27.9752,86.576,2.59728,6.37,,409.755089
15-Feb,Friday,2,7,15,23,4,5,0,283.69,3.27259,0,4.99,27.61,86.576,2.59728,6.38,,415.11587
15-Feb,Friday,2,7,15,24,3,4,0,289.9,0.876609,0,4.99,27.61,86.576,2.59728,6.39,,418.939889
16-Feb,Saturday,2,7,16,1,3,4,0,291.31,2.94377,0,4.99,30.2667,86.576,2.59728,6.41,,425.09375
16-Feb,Saturday,2,7,16,2,4,5,0,299.82,0.876609,0,4.99,30.2667,86.576,2.59728,6.42,,431.546589
16-Feb,Saturday,2,7,16,3,1,2,0,305.43,2.94377,0,4.99,30.2667,86.576,2.59728,6.43,,439.23375
16-Feb,Saturday,2,7,16,4,3,4,0,303.99,0.876609,0,4.99,30.2667,86.576,2.59728,6.43,,435.726589
16-Feb,Saturday,2,7,16,5,-1,0,0,317.75,2.94377,0,5,30.2667,86.576,2.59728,6.47,,451.60375
16-Feb,Saturday,2,7,16,6,3,4,0,315,0.876609,0,4.99,30.2667,86.576,2.59728,6.47,,446.776589
16-Feb,Saturday,2,7,16,7,-2,-1,0,435.58,2.94278,0,4.99,30.6318,86.576,2.59728,6.49,,569.80786
16-Feb,Saturday,2,7,16,8,9,11,0,385.93,0.688853,0,4.99,30.6318,86.576,2.59728,6.44,,517.853933
16-Feb,Saturday,2,7,16,9,15,19,0.194,376.37,0.688853,0,4.99,31.362,86.576,2.59728,8.58,,511.358133
16-Feb,Saturday,2,7,16,10,19,25,0.501,297.49,0.688853,0,4.99,31.362,86.576,2.59728,9.87,,434.075133
16-Feb,Saturday,2,7,16,11,23,31,0.619,241.72,0.688853,0,4.99,31.7272,86.576,2.59728,10.69,,379.608333
16-Feb,Saturday,2,7,16,12,23,32,0.275,232.48,0.688853,0,4.99,31.7272,86.576,2.59728,8.99,,368.324333
16-Feb,Saturday,2,7,16,13,24,32,0.33,204.37,0.688853,0,5,32.0923,86.576,2.59728,9.34,,340.994433
16-Feb,Saturday,2,7,16,14,25,32,0.261,219.03,0.688853,0,5.01,31.7272,86.576,2.59728,9.01,,354.900333
16-Feb,Saturday,2,7,16,15,26,33,0.244,208.4,0.688853,0,5.01,31.362,86.576,2.59728,8.87,,343.748133
16-Feb,Saturday,2,7,16,16,16,18,0,270.28,0.688853,0,4.99,30.9969,86.576,2.59728,6.29,,402.419033
16-Feb,Saturday,2,7,16,17,14,16,0,330.48,0.688853,0,4.99,30.6318,86.576,2.59728,6.32,,462.283933
16-Feb,Saturday,2,7,16,18,12,13,0,319.75,0.783611,0,4.99,30.6318,86.576,2.59728,6.34,,451.668691
16-Feb,Saturday,2,7,16,19,12,13,0,233.45,2.94377,0,4.99,30.6318,86.576,2.59728,6.37,,367.55885
16-Feb,Saturday,2,7,16,20,15,16,0,237.88,0.876609,0,4.99,30.2667,86.576,2.59728,6.37,,369.556589
16-Feb,Saturday,2,7,16,21,17,18,0,237.45,2.94377,0,4.99,30.2667,86.576,2.59728,6.37,,371.19375
16-Feb,Saturday,2,7,16,22,23,29,0,231.27,0.876609,0,4.99,30.2667,86.576,2.59728,6.36,,362.936589
16-Feb,Saturday,2,7,16,23,22,28,0,231.92,2.94377,0,4.99,30.2667,86.576,2.59728,6.37,,365.66375
16-Feb,Saturday,2,7,16,24,6,7,0,257.57,0.876609,0,4.99,30.2667,86.576,2.59728,6.41,,389.286589
17-Feb,Sunday,2,7,17,1,22,28,0,239.26,2.94377,0,4.99,30.2667,86.576,2.59728,6.38,,373.01375
17-Feb,Sunday,2,7,17,2,24,32,0,233.68,0.876609,0,4.99,30.2667,86.576,2.59728,6.38,,365.366589
17-Feb,Sunday,2,7,17,3,25,33,0,229.02,2.94377,0,4.99,30.2667,86.576,2.59728,6.36,,362.75375
17-Feb,Sunday,2,7,17,4,25,34,0,228.2,0.876609,0,5,30.2667,86.576,2.59728,6.36,,359.876589
17-Feb,Sunday,2,7,17,5,25,34,0,228.83,2.94377,0,5,30.2667,86.576,2.59728,6.37,,362.58375
17-Feb,Sunday,2,7,17,6,25,34,0,227.69,0.876609,0,5,30.2667,86.576,2.59728,6.37,,359.376589
17-Feb,Sunday,2,7,17,7,25,33,0,290.55,2.94284,0,4.99,30.2667,86.576,2.59728,6.37,,424.29282
17-Feb,Sunday,2,7,17,8,25,33,0.197,271.79,0.688853,0,4.99,30.2667,86.576,2.59728,8.52,,405.625833
17-Feb,Sunday,2,7,17,9,27,37,0.45,244.09,0.688853,0,4.99,30.2667,86.576,2.59728,9.83,,379.488833
17-Feb,Sunday,2,7,17,10,29,40,0.46,193.97,0.688853,0,5,30.6318,86.576,2.59728,9.98,,329.903933
17-Feb,Sunday,2,7,17,11,31,42,0.444,149.04,0.688853,0,5,30.6318,86.576,2.59728,10.11,,285.087933
17-Feb,Sunday,2,7,17,12,32,45,0,143.57,0.688853,0,5,30.6318,86.576,2.59728,6.21,,275.273933
17-Feb,Sunday,2,7,17,13,34,48,0.002,137.46,0.688853,0,5,30.6318,86.576,2.59728,6.21,,269.165933
17-Feb,Sunday,2,7,17,14,34,48,0.002,137.55,0.688853,0,5.01,30.6318,86.576,2.59728,6.21,,269.265933
17-Feb,Sunday,2,7,17,15,35,47,0.002,139.87,0.688853,0,5.01,30.6318,86.576,2.59728,6.21,,271.585933
17-Feb,Sunday,2,7,17,16,34,46,0.002,144,0.688853,0,4.99,30.6318,86.576,2.59728,6.22,,275.705933
17-Feb,Sunday,2,7,17,17,32,43,0,155.88,0.688853,0,5,30.6318,86.576,2.59728,6.23,,287.603933
17-Feb,Sunday,2,7,17,18,30,38,0,169.51,0.784274,0,5,30.6318,86.576,2.59728,6.25,,301.349354
17-Feb,Sunday,2,7,17,19,30,42,0,156.79,2.94377,0,5,30.2667,86.576,2.59728,6.25,,290.42375
17-Feb,Sunday,2,7,17,20,29,40,0,161.68,0.876609,0,5,30.2667,86.576,2.59728,6.26,,293.256589
17-Feb,Sunday,2,7,17,21,28,37,0,167.14,2.94377,0,5,30.2667,86.576,2.59728,6.26,,300.78375
17-Feb,Sunday,2,7,17,22,28,35,0,172.04,0.876609,0,4.99,30.2667,86.576,2.59728,6.27,,303.616589
17-Feb,Sunday,2,7,17,23,28,35,0,172.38,2.94377,0,4.99,30.2667,86.576,2.59728,6.27,,306.02375
17-Feb,Sunday,2,7,17,24,27,33,0,178.47,0.876609,0,4.99,30.2667,86.576,2.59728,6.28,,310.056589
18-Feb,Monday,2,7,18,1,27,33,0,180.15,2.94377,0,4.99,30.2667,86.576,2.59728,6.28,,313.80375
18-Feb,Monday,2,7,18,2,23,26,0,195.37,0.876609,0,4.99,30.2667,86.576,2.59728,6.3,,326.976589
18-Feb,Monday,2,7,18,3,22,25,0,196.31,2.94377,0,4.99,30.2667,86.576,2.59728,6.3,,329.98375
18-Feb,Monday,2,7,18,4,21,23,0,201.57,0.876609,0,4.99,30.2667,86.576,2.59728,6.31,,333.186589
18-Feb,Monday,2,7,18,5,20,22,0,206.94,2.94377,0,4.99,30.2667,86.576,2.59728,6.31,,340.62375
18-Feb,Monday,2,7,18,6,19,21,0,213.37,0.876609,0,4.99,30.2667,86.576,2.59728,6.33,,345.006589
18-Feb,Monday,2,7,18,7,20,21,0,279.79,2.9424,0,4.98,30.2667,86.576,2.59728,6.33,,413.48238
18-Feb,Monday,2,7,18,8,22,25,0,250.16,0.688853,0,4.99,30.2667,86.576,2.59728,6.29,,381.568833
18-Feb,Monday,2,7,18,9,25,30,0.379,188.19,0.688853,0,4.99,30.2667,86.576,2.59728,9.8,,323.487833
18-Feb,Monday,2,7,18,10,26,32,0.387,155.09,0.688853,0,4.99,30.6318,86.576,2.59728,9.77,,290.730933
18-Feb,Monday,2,7,18,11,27,34,0.428,143.09,0.688853,0,4.99,30.6318,86.576,2.59728,10.1,,279.101933
18-Feb,Monday,2,7,18,12,27,36,0,194.74,0.688853,0,4.99,30.6318,86.576,2.59728,6.21,,326.433933
18-Feb,Monday,2,7,18,13,28,37,0,195.84,0.688853,0,5.01,30.6318,86.576,2.59728,6.22,,327.563933
18-Feb,Monday,2,7,18,14,28,37,0,214.26,0.688853,0,5.02,30.6318,86.576,2.59728,6.23,,346.003933
18-Feb,Monday,2,7,18,15,28,37,0,193.96,0.688853,0,5.01,30.6318,86.576,2.59728,6.22,,325.683933
18-Feb,Monday,2,7,18,16,28,36,0,207.02,0.688853,0,5,30.6318,86.576,2.59728,6.24,,338.753933
18-Feb,Monday,2,7,18,17,28,34,0,176.5,0.688853,0,4.99,30.6318,86.576,2.59728,6.24,,308.223933
18-Feb,Monday,2,7,18,18,27,32,0,185.94,0.784464,0,4.99,30.6318,86.576,2.59728,6.26,,317.779544
18-Feb,Monday,2,7,18,19,27,32,0,166.98,2.94377,0,4.99,30.2667,86.576,2.59728,6.27,,300.62375
18-Feb,Monday,2,7,18,20,26,31,0,174,0.876609,0,4.99,30.2667,86.576,2.59728,6.27,,305.576589
18-Feb,Monday,2,7,18,21,26,31,0,177.2,2.94377,0,4.99,30.2667,86.576,2.59728,6.28,,310.85375
18-Feb,Monday,2,7,18,22,26,30,0,180.47,0.876609,0,4.99,30.2667,86.576,2.59728,6.28,,312.056589
18-Feb,Monday,2,7,18,23,25,28,0,184.97,2.94377,0,4.99,30.2667,86.576,2.59728,6.29,,318.63375
18-Feb,Monday,2,7,18,24,24,26,0,193.34,0.876609,0,4.99,30.2667,86.576,2.59728,6.3,,324.946589
19-Feb,Tuesday,2,8,19,1,23,24,0,194.96,3.27259,0,4.98,27.61,86.576,2.59728,6.3,,326.29587
19-Feb,Tuesday,2,8,19,2,22,23,0,200.04,0.876609,0,4.98,27.61,86.576,2.59728,6.31,,328.989889
19-Feb,Tuesday,2,8,19,3,21,22,0,203.83,3.27259,0,4.98,27.61,86.576,2.59728,6.31,,335.17587
19-Feb,Tuesday,2,8,19,4,21,22,0,207.01,0.876609,0,4.98,27.61,86.576,2.59728,6.31,,335.959889
19-Feb,Tuesday,2,8,19,5,20,20,0,214.77,3.27259,0,4.98,27.61,86.576,2.59728,6.32,,346.12587
19-Feb,Tuesday,2,8,19,6,23,23,0,214.82,5.75695,0,4.99,30.2667,86.576,2.59728,6.32,,351.32693
19-Feb,Tuesday,2,8,19,7,22,22,0,258.51,46.8836,0.21161,4.98,34.6507,86.576,2.59728,6.3,,440.70919
19-Feb,Tuesday,2,8,19,8,24,25,0.198,591.63,61.521,0.42851,29.4,58.3824,86.576,2.59728,9.77,,840.50319
19-Feb,Tuesday,2,8,19,9,26,28,0.97,408.68,68.7408,3.95182,27.68,122.54,86.576,2.59728,14.7,,736.4359
19-Feb,Tuesday,2,8,19,10,27,31,0.803,400.86,75.742,2.66629,28.16,116.05,86.576,2.59728,13.37,,726.82457
19-Feb,Tuesday,2,8,19,11,28,34,0.663,351.64,62.5297,2.66629,27.75,115.928,86.576,2.59728,11.77,,662.12027
19-Feb,Tuesday,2,8,19,12,30,37,0.768,280.22,60.3155,3.80898,27.33,116.82,86.576,2.59728,11.88,,590.31576
19-Feb,Tuesday,2,8,19,13,32,38,0.828,301.06,34.8815,1.42837,27.83,122.54,86.576,2.59728,12.06,,589.80115
19-Feb,Tuesday,2,8,19,14,32,38,0.823,246.87,37.5158,3.80898,27.27,116.658,86.576,2.59728,11.81,,533.92906
19-Feb,Tuesday,2,8,19,15,33,40,0.762,243.68,37.9458,2.66629,27.03,115.928,86.576,2.59728,11.04,,528.22537
19-Feb,Tuesday,2,8,19,16,32,38,0.79,240.28,52.2078,2.66629,27,115.928,86.576,2.59728,11.27,,539.31537
19-Feb,Tuesday,2,8,19,17,29,34,0.788,273.16,50.6552,4.04704,27.17,120.714,86.576,2.59728,11.13,,576.83752
19-Feb,Tuesday,2,8,19,18,29,33,0.61,280.73,29.0733,1.19031,27.14,51.8021,86.576,2.59728,11.3,,491.01899
19-Feb,Tuesday,2,8,19,19,27,30,0.495,80.5,7.34416,0.476123,5.01,40.7014,86.576,2.59728,10.3,,233.999963
19-Feb,Tuesday,2,8,19,20,27,31,0.37,95.12,0.876609,0,5,30.9969,86.576,2.59728,9.59,,231.126789
19-Feb,Tuesday,2,8,19,21,26,31,0.351,104.22,3.27259,0,5,30.6318,86.576,2.59728,9.6,,242.24867
19-Feb,Tuesday,2,8,19,22,24,29,0.341,121.23,0.876609,0,5,27.9752,86.576,2.59728,9.61,,254.206089
19-Feb,Tuesday,2,8,19,23,25,29,0.334,123.85,3.27259,0,5,27.61,86.576,2.59728,9.62,,258.85987
19-Feb,Tuesday,2,8,19,24,24,27,0.001,130.79,0.876609,0,5,27.61,86.576,2.59728,6.19,,259.640889
20-Feb,Wednesday,2,8,20,1,25,28,0.001,135.33,3.27259,0,5,27.61,86.576,2.59728,6.19,,266.57687
20-Feb,Wednesday,2,8,20,2,26,27,0.001,139.88,0.876609,0,5,27.61,86.576,2.59728,6.2,,268.740889
20-Feb,Wednesday,2,8,20,3,26,27,0.001,143.5,3.27259,0,5,27.61,86.576,2.59728,6.2,,274.75687
20-Feb,Wednesday,2,8,20,4,26,27,0,145.59,0.876609,0,5,27.61,86.576,2.59728,6.2,,274.449889
20-Feb,Wednesday,2,8,20,5,27,27,0,149.21,3.27259,0,5,27.61,86.576,2.59728,6.21,,280.47587
20-Feb,Wednesday,2,8,20,6,27,27,0,152.44,5.75695,0,5,30.2667,86.576,2.59728,6.21,,288.84693
20-Feb,Wednesday,2,8,20,7,26,27,0,147.3,46.8822,0.21161,5,34.6507,86.576,2.59728,6.21,,329.42779
20-Feb,Wednesday,2,8,20,8,25,26,0.333,416.84,54.8205,0.42851,27.52,58.3824,86.576,2.59728,10.88,,658.37769
20-Feb,Wednesday,2,8,20,9,24,25,0.55,323.54,65.1708,3.95182,27.2,122.54,86.576,2.59728,11.72,,643.8459
20-Feb,Wednesday,2,8,20,10,26,27,0.784,338.69,75.5893,2.66629,27.28,116.05,86.576,2.59728,13.08,,663.31287
20-Feb,Wednesday,2,8,20,11,26,28,0.712,328.92,41.5586,2.66629,27.26,115.928,86.576,2.59728,12.12,,618.33817
20-Feb,Wednesday,2,8,20,12,27,29,0.929,250.55,49.5155,3.80898,27.17,116.82,86.576,2.59728,13.19,,551.15676
20-Feb,Wednesday,2,8,20,13,30,33,0.978,237.84,30.4504,1.42837,27.35,122.54,86.576,2.59728,13.06,,522.82005
20-Feb,Wednesday,2,8,20,14,30,33,0.845,174.37,37.187,3.80898,27.18,116.658,86.576,2.59728,12.14,,461.36226
20-Feb,Wednesday,2,8,20,15,34,39,0.785,159.19,56.1243,2.66629,26.93,115.928,86.576,2.59728,11.15,,461.94687
20-Feb,Wednesday,2,8,20,16,34,37,0.828,169.31,50.3782,2.66629,26.92,115.928,86.576,2.59728,11.02,,466.22377
20-Feb,Wednesday,2,8,20,17,29,31,0.889,173.87,44.1891,4.04704,27.15,120.714,86.576,2.59728,11.21,,471.24242
20-Feb,Wednesday,2,8,20,18,29,30,0.651,202.54,29.8146,1.19031,27.12,51.8021,86.576,2.59728,11.26,,413.55129
20-Feb,Wednesday,2,8,20,19,29,30,0.505,91.58,7.34416,0.476123,5.02,40.7014,86.576,2.59728,10.32,,245.119963
20-Feb,Wednesday,2,8,20,20,29,30,0.384,101.63,0.876609,0,5.01,30.9969,86.576,2.59728,9.6,,237.670789
20-Feb,Wednesday,2,8,20,21,29,30,0.364,113.73,3.27259,0,5.01,30.6318,86.576,2.59728,9.62,,251.80167
20-Feb,Wednesday,2,8,20,22,28,29,0.347,121.61,0.876609,0,5,27.9752,86.576,2.59728,9.63,,254.612089
20-Feb,Wednesday,2,8,20,23,28,29,0.336,130.17,3.27259,0,5,27.61,86.576,2.59728,9.63,,265.19187
20-Feb,Wednesday,2,8,20,24,28,29,0.332,140.58,0.876609,0,5,27.61,86.576,2.59728,9.64,,273.211889
21-Feb,Thursday,2,8,21,1,28,30,0,141.12,3.27259,0,5,27.61,86.576,2.59728,6.21,,272.38587
21-Feb,Thursday,2,8,21,2,27,29,0,143.93,0.876609,0,4.99,27.61,86.576,2.59728,6.21,,272.789889
21-Feb,Thursday,2,8,21,3,27,29,0,149.34,3.27259,0,5,27.61,86.576,2.59728,6.21,,280.60587
21-Feb,Thursday,2,8,21,4,26,28,0,156.58,0.876609,0,5,27.61,86.576,2.59728,6.22,,285.459889
21-Feb,Thursday,2,8,21,5,25,27,0,159.18,3.27259,0,4.99,27.61,86.576,2.59728,6.22,,290.44587
21-Feb,Thursday,2,8,21,6,24,27,0,162.35,5.75695,0,4.99,30.2667,86.576,2.59728,6.23,,298.76693
21-Feb,Thursday,2,8,21,7,23,26,0,155.58,46.8568,0.21161,4.99,34.6507,86.576,2.59728,6.22,,337.68239
21-Feb,Thursday,2,8,21,8,27,31,0.333,354.97,51.0615,0.42851,27.23,58.3824,86.576,2.59728,10.73,,592.30869
21-Feb,Thursday,2,8,21,9,25,27,0.532,282.6,44.0637,3.95182,27.12,122.54,86.576,2.59728,11.59,,581.5708
21-Feb,Thursday,2,8,21,10,31,35,0.969,256.38,48.304,2.66629,26.93,116.05,86.576,2.59728,13.94,,554.41257
21-Feb,Thursday,2,8,21,11,34,40,0.885,213.81,32.3862,2.66629,26.86,115.928,86.576,2.59728,12.94,,494.64877
21-Feb,Thursday,2,8,21,12,35,45,0.727,176.1,32.9936,3.80898,27.19,116.82,86.576,2.59728,11.4,,458.21286
21-Feb,Thursday,2,8,21,13,35,46,0.891,158.7,28.1327,1.42837,27.24,122.54,86.576,2.59728,12.1,,440.20535
21-Feb,Thursday,2,8,21,14,34,46,0.794,133.45,33.9095,3.80898,27.26,116.658,86.576,2.59728,11.25,,416.30376
21-Feb,Thursday,2,8,21,15,34,45,0.789,148.15,34.4157,2.66629,26.97,115.928,86.576,2.59728,11.05,,429.14227
21-Feb,Thursday,2,8,21,16,33,43,0.807,148.13,46.2211,2.66629,26.94,115.928,86.576,2.59728,11.06,,440.92567
21-Feb,Thursday,2,8,21,17,34,43,0.846,127.86,50.7624,4.04704,27.2,120.714,86.576,2.59728,11.04,,431.64272
21-Feb,Thursday,2,8,21,18,32,39,0.644,157.11,29.3447,1.19031,27.15,51.8021,86.576,2.59728,11.1,,367.51439
21-Feb,Thursday,2,8,21,19,30,35,0.437,80.44,7.34416,0.476123,5.05,40.7014,86.576,2.59728,8.85,,232.471963
21-Feb,Thursday,2,8,21,20,29,33,0.396,96.08,0.876609,0,5.04,30.9969,86.576,2.59728,8.86,,231.422789
21-Feb,Thursday,2,8,21,21,28,31,0.374,109.84,3.27259,0,5.03,30.6318,86.576,2.59728,9.62,,247.94167
21-Feb,Thursday,2,8,21,22,26,28,0.355,121.31,0.876609,0,5.03,27.9752,86.576,2.59728,9.63,,254.350089
21-Feb,Thursday,2,8,21,23,27,29,0.346,127.64,3.27259,0,5.01,27.61,86.576,2.59728,9.63,,262.68187
21-Feb,Thursday,2,8,21,24,26,28,0.335,130.21,0.876609,0,5.01,27.61,86.576,2.59728,9.64,,262.854889
22-Feb,Friday,2,8,22,1,24,26,0.001,143.99,3.27259,0,5.01,27.61,86.576,2.59728,6.21,,275.26687
22-Feb,Friday,2,8,22,2,24,26,0.001,142.6,0.876609,0,5.01,27.61,86.576,2.59728,6.21,,271.480889
22-Feb,Friday,2,8,22,3,23,25,0.001,151.39,3.27259,0,5.01,27.61,86.576,2.59728,6.22,,282.67687
22-Feb,Friday,2,8,22,4,24,26,0.001,154.55,0.876609,0,5.01,27.61,86.576,2.59728,6.22,,283.440889
22-Feb,Friday,2,8,22,5,26,28,0.001,155.15,3.27259,0,5.01,27.61,86.576,2.59728,6.22,,286.43687
22-Feb,Friday,2,8,22,6,27,30,0.001,158.21,0.876609,0,5.01,30.2667,86.576,2.59728,6.22,,289.757589
22-Feb,Friday,2,8,22,7,28,31,0.001,192.79,7.05487,0.21161,5,34.6507,86.576,2.59728,6.21,,335.09146
22-Feb,Friday,2,8,22,8,29,35,0.333,375.94,20.3274,0.42851,27.16,58.3824,86.576,2.59728,10.66,,582.40459
22-Feb,Friday,2,8,22,9,30,37,0.705,250.92,20.041,3.95182,27.1,122.54,86.576,2.59728,12.5,,526.9311
22-Feb,Friday,2,8,22,10,31,38,0.841,223.72,30.042,2.66629,26.88,116.05,86.576,2.59728,12.56,,501.93257
22-Feb,Friday,2,8,22,11,32,40,0.965,190.84,25.1028,2.66629,26.86,115.928,86.576,2.59728,13.04,,464.57537
22-Feb,Friday,2,8,22,12,34,43,0.835,152.62,26.1846,3.80898,27.21,116.82,86.576,2.59728,11.37,,428.02186
22-Feb,Friday,2,8,22,13,36,47,0.826,140.55,21.6298,1.42837,27.27,122.54,86.576,2.59728,10.8,,414.21745
22-Feb,Friday,2,8,22,14,36,46,1.31,119.61,28.9456,3.80898,27.28,116.658,86.576,2.59728,12.96,,399.74586
22-Feb,Friday,2,8,22,15,37,48,1.185,113.11,30.2889,2.66629,27.01,115.928,86.576,2.59728,11.8,,391.16147
22-Feb,Friday,2,8,22,16,36,47,1.11,111.63,33.0566,2.66629,26.98,115.928,86.576,2.59728,11.97,,392.51417
22-Feb,Friday,2,8,22,17,36,46,1.115,99.65,28.2179,4.04704,27.23,120.714,86.576,2.59728,10.73,,380.87722
22-Feb,Friday,2,8,22,18,34,41,0.717,130.95,19.1657,1.19031,27.18,51.8021,86.576,2.59728,11.04,,331.21839
22-Feb,Friday,2,8,22,19,33,38,0.567,54.88,7.34416,0.476123,5.06,40.7014,86.576,2.59728,9.55,,207.751963
22-Feb,Friday,2,8,22,20,31,36,0.509,67.39,0.876609,0,5.05,30.9969,86.576,2.59728,9.56,,203.555789
22-Feb,Friday,2,8,22,21,30,34,0.404,75.9,3.27259,0,5.04,30.6318,86.576,2.59728,8.84,,213.26167
